146,6,30,7,00,7,30,8,00,8,30,9,00,9,30,10,00,10,30,11,00,11,30,12,00,12,30,13,00,13,30,14,00,14,30,15,00,15,30,16,00,16,30,17,00,17,30,18,00,18,30,19,00,19,30,20,00,20,30
245,6,30,6,45,7,00,7,15,7,30,7,45,8,00,8,15,8,30,8,45,9,00,9,15,9,30,9,45,10,00,10,15,10,30,10,45,11,00,11,15,11,30,11,45,12,00,12,15,12,30,12,45,13,00,13,15,13,30,13,45,14,00,14,15,14,30,14,45,15,00,15,15,15,30,15,45,16,00,16,15,16,30,16,45,17,00,17,15,17,30,17,45,18,00,18,15,18,30,18,45,19,00,19,15,19,30,19,45,20,00,20,15,20,30,20,45
251,6,30,7,00,7,30,8,00,8,30,9,00,9,30,10,00,10,30,11,00,11,30,12,00,12,30,13,00,13,30,14,00,14,30,15,00,15,30,16,00,16,30,17,00,17,30,18,00,18,30,19,00,19,30,20,00,20,30
152,6,15,6,45,7,15,7,45,8,15,8,45,9,15,9,45,10,15,10,45,11,15,11,45,12,15,12,45,13,15,13,45,14,15,14,45,15,15,15,45,16,15,16,45,17,15,17,45,18,15,18,45
208,6,20,6,50,7,20,7,50,8,20,8,50,9,20,9,50,10,20,10,50,11,20,11,50,12,20,12,50,13,20,13,50,14,20,14,50,15,20,15,50,16,20,16,50,17,20,17,50,18,20
163,6,0,7,0,8,0,9,0,10,0,11,0,12,0,13,0,14,0,15,0,16,0,17,0,18,0
145,6,15,6,45,7,15,7,45,8,15,8,45,9,15,9,45,10,15,10,45,11,15,11,45,12,15,12,45,13,15,13,45,14,15,14,45,15,15,15,45,16,15,16,45,17,15,17,45,18,15
209,6,0,6,30,7,0,7,30,8,0,8,30,9,0,9,30,10,0,10,30,11,0,11,30,12,0,12,30,13,0,13,30,14,0,14,30,15,0,15,30,16,0,16,30,17,0,17,30,18,0,18,30
